transaction_id,sale_id,product_code,customer_id,date,price,discounts_applied,order_status
AAA113137,1,ph_grey,,4/2/2023,28.28,,Order Fulfilled
AAA113137,2,pt_white,,4/2/2023,12.12,,Order Fulfilled
AAA113137,3,oh_black,,4/2/2023,26.6,,Order Fulfilled
AAA113138,1,pt_white,mrey4786,4/2/2023,12.12,,Order Fulfilled
AAA113138,2,pt_black,mrey4786,4/2/2023,12.12,,Order Fulfilled
AAA113138,3,ph_white,mrey4786,4/2/2023,14.14,2f3,Order Fulfilled
AAA113139,1,ph_grey,,4/2/2023,28.28,,Order Fulfilled
AAA113140,1,pjean,lhow1157,4/2/2023,31.82,10%pm,Order Fulfilled
AAA113140,2,ot_white,lhow1157,4/2/2023,9.12,odis,Order Fulfilled
AAA113140,3,vt_grey,lhow1157,4/2/2023,12.36,,Order Fulfilled
AAA113141,1,ot_grey,,4/2/2023,11.4,,Order Fulfilled
AAA113141,2,ot_black,,4/2/2023,11.4,,Order Fulfilled
AAA113142,1,ot_grey,,4/2/2023,11.4,,Order Fulfilled
AAA113143,1,ot_grey,,4/2/2023,11.4,,Order Fulfilled
AAA113144,1,oh_white,pcla1473,4/2/2023,21.28,odis,Order Fulfilled
AAA113145,1,opolo,,4/2/2023,14.25,,Order Fulfilled
AAA113146,1,ot_grey,,4/2/2023,11.4,,Order Fulfilled
AAA113147,1,vt_grey,rpar5425,4/2/2023,12.36,,Order Fulfilled
AAA113148,1,vt_black,ejac8755,4/2/2023,12.36,,Order Fulfilled
AAA113148,2,ph_grey,ejac8755,4/2/2023,28.28,,Order Fulfilled
AAA113149,1,ppolo,,4/2/2023,15.15,,Order Fulfilled
AAA113150,1,ppolo,,4/2/2023,15.15,,Order Fulfilled
AAA113151,1,vh_grey,,4/2/2023,28.84,,Order Fulfilled
AAA113152,1,vh_grey,rcoc7166,4/2/2023,28.84,,Order Fulfilled
AAA113153,1,ot_grey,,4/2/2023,11.4,,Order Fulfilled
AAA113154,1,vpolo,,4/2/2023,15.45,,Order Fulfilled
AAA113155,1,ot_white,,4/2/2023,11.4,,Order Fulfilled
AAA113156,1,pt_grey,,4/2/2023,12.12,,Order Fulfilled
AAA113157,1,oh_white,ddun7022,4/2/2023,21.28,odis,Order Fulfilled
AAA113158,1,vpolo,,4/3/2023,15.45,,Order Fulfilled
AAA113158,2,opolo,,4/3/2023,14.25,,Order Fulfilled
AAA113158,3,ot_white,,4/3/2023,11.4,,Order Fulfilled
AAA113159,1,vt_white,,4/3/2023,12.36,,Order Fulfilled
AAA113159,2,ot_black,,4/3/2023,11.4,,Order Fulfilled
AAA113159,3,ot_black,,4/3/2023,5.7,2f3,Order Fulfilled
AAA113160,1,opolo,,4/3/2023,14.25,,Order Fulfilled
AAA113161,1,oh_grey,jmil7216,4/3/2023,21.28,odis,Order Fulfilled
AAA113161,2,ot_white,jmil7216,4/3/2023,9.12,odis,Order Fulfilled
AAA113161,3,ot_grey,jmil7216,4/3/2023,9.12,odis,Order Fulfilled
AAA113162,1,ot_white,tall2011,4/3/2023,9.12,odis,Order Fulfilled
AAA113163,1,ot_black,,4/3/2023,11.4,,Order Fulfilled
AAA113163,2,ot_grey,,4/3/2023,11.4,,Order Fulfilled
AAA113163,3,oh_grey,,4/3/2023,13.3,2f3,Order Fulfilled
AAA113164,1,vt_white,,4/3/2023,12.36,,Order Fulfilled
AAA113164,2,opolo,,4/3/2023,14.25,,Order Fulfilled
AAA113165,1,ot_grey,lche8359,4/3/2023,9.12,odis,Order Fulfilled
AAA113165,2,vt_grey,lche8359,4/3/2023,12.36,,Order Fulfilled
AAA113165,3,vh_white,lche8359,4/3/2023,14.42,2f3,Order Fulfilled
AAA113166,1,ot_grey,,4/3/2023,11.4,,Order Fulfilled
AAA113167,1,pt_grey,dsco1241,4/3/2023,12.12,,Order Fulfilled
AAA113168,1,opolo,mgar7833,4/3/2023,11.4,odis,Order Fulfilled
AAA113168,2,ot_black,mgar7833,4/3/2023,9.12,odis,Order Fulfilled
AAA113168,3,pt_black,mgar7833,4/3/2023,12.12,,Order Fulfilled
AAA113169,1,ot_grey,,4/3/2023,11.4,,Order Fulfilled
AAA113170,1,vt_black,,4/3/2023,12.36,,Order Fulfilled
AAA113171,1,ojean,,4/3/2023,33.25,,Order Fulfilled
AAA113171,2,ot_black,,4/3/2023,11.4,,Order Fulfilled
AAA113171,3,ph_white,,4/3/2023,24.04,15%h,Order Fulfilled
AAA113172,1,pt_white,,4/3/2023,12.12,,Order Fulfilled
AAA113172,2,pt_white,,4/3/2023,12.12,,Order Fulfilled
AAA113172,3,vjean,,4/3/2023,18.02,2f3,Order Fulfilled
AAA113173,1,ot_white,,4/3/2023,11.4,,Order Fulfilled
AAA113174,1,ot_grey,,4/3/2023,11.4,,Order Fulfilled
AAA113175,1,ojean,,4/3/2023,33.25,,Order Fulfilled
AAA113176,1,ot_white,jwhi1342,4/3/2023,9.12,odis,Order Fulfilled
AAA113177,1,vh_grey,,4/3/2023,28.84,,Order Fulfilled
AAA113178,1,pt_white,asto3428,4/3/2023,12.12,,Order Fulfilled
AAA113178,2,oh_black,asto3428,4/3/2023,21.28,odis,Order Fulfilled
AAA113179,1,ot_white,rhin1697,4/3/2023,9.12,odis,Order Fulfilled
AAA113180,1,oh_grey,,4/3/2023,26.6,,Order Fulfilled
AAA113180,2,ot_black,,4/3/2023,11.4,,Order Fulfilled
AAA113181,1,pt_black,,4/3/2023,12.12,,Order Fulfilled
AAA113181,2,vt_white,,4/3/2023,12.36,,Order Fulfilled
AAA113182,1,ot_grey,,4/3/2023,11.4,,Order Fulfilled
AAA113183,1,opolo,jmcm6900,4/3/2023,11.4,odis,Order Fulfilled
AAA113184,1,ot_white,rgon5709,4/3/2023,9.12,odis,Order Fulfilled
AAA113185,1,opolo,vdan1899,4/3/2023,11.4,odis,Order Fulfilled
AAA113186,1,vh_white,,4/3/2023,28.84,,Order Fulfilled
AAA113187,1,ot_black,ajoh3820,4/3/2023,9.12,odis,Order Fulfilled
AAA113188,1,pt_white,,4/3/2023,12.12,,Order Fulfilled
AAA113188,2,pt_black,,4/3/2023,12.12,,Order Fulfilled
AAA113188,3,pt_black,,4/3/2023,6.06,2f3,Order Fulfilled
AAA113189,1,vt_white,,4/3/2023,12.36,,Order Fulfilled
AAA113189,2,pt_black,,4/3/2023,12.12,,Order Fulfilled
AAA113189,3,ot_black,,4/3/2023,5.7,2f3,Order Fulfilled
AAA113190,1,vjean,jwal3783,4/3/2023,32.45,10%pm,Order Fulfilled
AAA113191,1,vt_white,,4/3/2023,12.36,,Order Fulfilled
AAA113191,2,opolo,,4/3/2023,14.25,,Order Fulfilled
AAA113191,3,ot_black,,4/3/2023,11.4,,Order Fulfilled
AAA113192,1,vt_grey,,4/3/2023,12.36,,Order Fulfilled
AAA113192,2,vt_grey,,4/3/2023,12.36,,Order Fulfilled
AAA113192,3,vpolo,,4/3/2023,7.72,2f3,Order Fulfilled
AAA113193,1,ppolo,,4/3/2023,15.15,,Order Fulfilled
AAA113194,1,oh_grey,,4/3/2023,26.6,,Order Fulfilled
AAA113195,1,pjean,,4/3/2023,35.35,,Order Fulfilled
AAA113195,2,pt_grey,,4/3/2023,12.12,,Order Fulfilled
AAA113196,1,oh_black,,4/3/2023,26.6,,Order Fulfilled
AAA113197,1,vt_white,,4/3/2023,12.36,,Order Fulfilled
AAA113198,1,ojean,ebro2985,4/3/2023,23.94,"10%pm, odis",Order Fulfilled
AAA113198,2,vt_black,ebro2985,4/3/2023,12.36,,Order Fulfilled
AAA113198,3,opolo,ebro2985,4/3/2023,11.4,odis,Order Fulfilled
AAA113199,1,vpolo,mfly5333,4/3/2023,15.45,,Order Fulfilled
AAA113200,1,pt_grey,,4/3/2023,12.12,,Order Fulfilled
AAA113201,1,ot_black,,4/3/2023,11.4,,Order Fulfilled
AAA113202,1,vpolo,,4/3/2023,15.45,,Order Fulfilled
AAA113203,1,oh_white,jdav6115,4/3/2023,21.28,odis,Order Fulfilled
AAA113204,1,pt_grey,,4/3/2023,12.12,,Order Fulfilled
AAA113204,2,vjean,,4/3/2023,36.05,,Order Fulfilled
AAA113204,3,vpolo,,4/3/2023,15.45,,Order Fulfilled
AAA113205,1,opolo,,4/3/2023,14.25,,Order Fulfilled
AAA113205,2,vt_white,,4/3/2023,12.36,,Order Fulfilled
AAA113206,1,vh_grey,,4/3/2023,28.84,,Order Fulfilled
AAA113206,2,oh_grey,,4/3/2023,26.6,,Order Fulfilled
AAA113206,3,ot_white,,4/3/2023,11.4,,Order Fulfilled
AAA113207,1,oh_black,,4/3/2023,26.6,,Order Fulfilled
AAA113208,1,vt_white,moch1274,4/3/2023,12.36,,Order Fulfilled
AAA113208,2,ot_black,moch1274,4/3/2023,9.12,odis,Order Fulfilled
AAA113208,3,vt_grey,moch1274,4/3/2023,6.18,2f3,Order Fulfilled
AAA113209,1,vt_grey,ajon4015,4/3/2023,12.36,,Order Fulfilled
AAA113210,1,oh_black,kbar2466,4/3/2023,21.28,odis,Order Fulfilled
AAA113211,1,oh_white,,4/3/2023,26.6,,Order Fulfilled
AAA113212,1,pt_grey,cfra8549,4/3/2023,12.12,,Order Fulfilled
AAA113213,1,pt_grey,msha8332,4/3/2023,12.12,,Order Fulfilled
AAA113213,2,ot_black,msha8332,4/3/2023,9.12,odis,Order Fulfilled
AAA113213,3,ot_white,msha8332,4/3/2023,4.56,"odis, 2f3",Order Fulfilled
AAA113214,1,ojean,,4/3/2023,33.25,,Order Fulfilled
AAA113215,1,vt_black,,4/3/2023,12.36,,Order Fulfilled
AAA113216,1,ot_white,,4/3/2023,11.4,,Order Fulfilled
AAA113217,1,ot_grey,jcha1418,4/3/2023,9.12,odis,Order Fulfilled
AAA113218,1,ot_white,kwil4751,4/3/2023,9.12,odis,Order Fulfilled
AAA113219,1,ojean,,4/3/2023,33.25,,Order Fulfilled
AAA113220,1,opolo,,4/3/2023,14.25,,Order Fulfilled
AAA113221,1,vt_white,,4/3/2023,12.36,,Order Fulfilled
AAA113221,2,ojean,,4/3/2023,33.25,,Order Fulfilled
AAA113221,3,opolo,,4/3/2023,14.25,,Order Fulfilled
AAA113222,1,oh_white,,4/3/2023,22.61,15%h,Order Fulfilled
AAA113222,2,pjean,,4/3/2023,35.35,,Order Fulfilled
AAA113223,1,pt_grey,,4/3/2023,12.12,,Order Fulfilled
AAA113223,2,oh_black,,4/3/2023,26.6,,Order Fulfilled
AAA113223,3,vpolo,,4/3/2023,15.45,,Order Fulfilled
AAA113224,1,ppolo,djoh9421,4/3/2023,15.15,,Order Fulfilled
AAA113225,1,ot_black,,4/3/2023,11.4,,Order Fulfilled
AAA113226,1,pt_white,,4/3/2023,12.12,,Order Fulfilled
AAA113227,1,ppolo,,4/3/2023,15.15,,Order Fulfilled
AAA113227,2,vpolo,,4/3/2023,15.45,,Order Fulfilled
AAA113227,3,opolo,,4/3/2023,14.25,,Order Fulfilled
AAA113228,1,oh_grey,,4/3/2023,26.6,,Order Fulfilled
AAA113229,1,vt_white,,4/3/2023,12.36,,Order Fulfilled
AAA113230,1,ot_grey,jmor2906,4/3/2023,9.12,odis,Order Fulfilled
AAA113231,1,ppolo,,4/3/2023,15.15,,Order Fulfilled
AAA113231,2,ot_black,,4/3/2023,11.4,,Order Fulfilled
AAA113231,3,oh_grey,,4/3/2023,26.6,,Order Fulfilled
AAA113231,4,vpolo,,4/3/2023,15.45,,Order Fulfilled
AAA113232,1,ojean,,4/3/2023,33.25,,Order Fulfilled
AAA113232,2,ojean,,4/3/2023,33.25,,Order Fulfilled
AAA113233,1,pt_black,mgon9946,4/3/2023,12.12,,Order Fulfilled
AAA113233,2,pt_black,mgon9946,4/3/2023,12.12,,Order Fulfilled
AAA113234,1,opolo,dkid3661,4/3/2023,11.4,odis,Order Fulfilled
AAA113235,1,ot_grey,,4/3/2023,11.4,,Order Fulfilled
AAA113236,1,pjean,rmit5646,4/3/2023,31.82,10%pm,Order Fulfilled
AAA113237,1,vt_white,,4/3/2023,12.36,,Order Fulfilled
AAA113238,1,ph_black,lben7441,4/3/2023,28.28,,Order Fulfilled
AAA113239,1,ph_white,cwil6194,4/3/2023,28.28,,Order Fulfilled
AAA113240,1,vt_black,dhod8489,4/3/2023,12.36,,Order Fulfilled
AAA113241,1,pjean,,4/3/2023,35.35,,Order Fulfilled
AAA113242,1,pt_white,,4/3/2023,12.12,,Order Fulfilled
AAA113243,1,pt_grey,,4/3/2023,12.12,,Order Fulfilled
AAA113243,2,oh_white,,4/3/2023,26.6,,Order Fulfilled
AAA113243,3,vh_white,,4/3/2023,28.84,,Order Fulfilled
AAA113244,1,vh_grey,,4/3/2023,28.84,,Order Fulfilled
AAA113245,1,pt_grey,,4/3/2023,12.12,,Order Fulfilled
AAA113245,2,ppolo,,4/3/2023,15.15,,Order Fulfilled
AAA113245,3,pt_white,,4/3/2023,12.12,,Order Fulfilled
AAA113246,1,ojean,,4/3/2023,33.25,,Order Fulfilled
AAA113247,1,pt_white,,4/3/2023,12.12,,Order Fulfilled
AAA113247,2,ot_black,,4/3/2023,11.4,,Order Fulfilled
AAA113247,3,ojean,,4/3/2023,16.62,2f3,Order Fulfilled
AAA113248,1,ot_black,wros4233,4/3/2023,9.12,odis,Order Fulfilled
AAA113249,1,ot_black,jros8388,4/3/2023,9.12,odis,Order Fulfilled
AAA113250,1,vpolo,,4/3/2023,15.45,,Order Fulfilled
AAA113251,1,ph_grey,,4/3/2023,28.28,,Order Fulfilled
AAA113252,1,ppolo,,4/3/2023,15.15,,Order Fulfilled
AAA113252,2,opolo,,4/3/2023,14.25,,Order Fulfilled
AAA113252,3,opolo,,4/3/2023,14.25,,Order Fulfilled
AAA113253,1,vt_white,jkel4831,4/4/2023,12.36,,Order Fulfilled
AAA113253,2,vt_grey,jkel4831,4/4/2023,12.36,,Order Fulfilled
AAA113253,3,pt_grey,jkel4831,4/4/2023,6.06,2f3,Order Fulfilled
AAA113254,1,ot_black,,4/4/2023,11.4,,Order Fulfilled
AAA113254,2,ph_black,,4/4/2023,24.04,15%h,Order Fulfilled
AAA113254,3,vjean,,4/4/2023,36.05,,Order Fulfilled
AAA113255,1,oh_black,,4/4/2023,26.6,,Order Fulfilled
AAA113256,1,oh_grey,psmi4137,4/4/2023,21.28,odis,Order Fulfilled
AAA113257,1,vpolo,,4/4/2023,15.45,,Order Fulfilled
AAA113258,1,ppolo,,4/4/2023,15.15,,Order Fulfilled
AAA113259,1,oh_grey,cest1047,4/4/2023,21.28,odis,Order Fulfilled
AAA113260,1,opolo,mlee5438,4/4/2023,11.4,odis,Order Fulfilled
AAA113260,2,oh_white,mlee5438,4/4/2023,21.28,odis,Order Fulfilled
AAA113261,1,ojean,lsmi9364,4/4/2023,23.94,"10%pm, odis",Order Fulfilled
AAA113262,1,vpolo,,4/4/2023,15.45,,Order Fulfilled
AAA113263,1,vh_black,,4/4/2023,28.84,,Order Fulfilled
AAA113264,1,oh_black,,4/4/2023,26.6,,Order Fulfilled
AAA113265,1,pjean,hfer7242,4/4/2023,31.82,10%pm,Order Fulfilled
AAA113265,2,ot_black,hfer7242,4/4/2023,9.12,odis,Order Fulfilled
AAA113265,3,pt_black,hfer7242,4/4/2023,12.12,,Order Fulfilled
AAA113265,4,ot_grey,hfer7242,4/4/2023,4.56,"odis, 2f3",Order Fulfilled
AAA113265,5,ot_grey,hfer7242,4/4/2023,9.12,odis,Order Fulfilled
AAA113266,1,ot_white,,4/4/2023,11.4,,Order Fulfilled
AAA113267,1,ppolo,,4/4/2023,15.15,,Order Fulfilled
AAA113267,2,ot_white,,4/4/2023,11.4,,Order Fulfilled
AAA113267,3,pt_black,,4/4/2023,12.12,,Order Fulfilled
AAA113268,1,vt_grey,,4/4/2023,12.36,,Order Fulfilled
AAA113269,1,ph_black,dwil1488,4/4/2023,28.28,,Order Fulfilled
AAA113270,1,ppolo,,4/4/2023,15.15,,Order Fulfilled
AAA113271,1,ot_black,dbre8277,4/4/2023,9.12,odis,Order Fulfilled
AAA113272,1,vh_grey,,4/4/2023,28.84,,Order Fulfilled
AAA113273,1,vpolo,,4/4/2023,15.45,,Order Fulfilled
AAA113274,1,opolo,eort8576,4/4/2023,11.4,odis,Order Fulfilled
AAA113275,1,ojean,,4/4/2023,33.25,,Order Fulfilled
AAA113276,1,ot_black,,4/4/2023,11.4,,Order Fulfilled
AAA113277,1,ot_white,,4/4/2023,11.4,,Order Fulfilled
AAA113277,2,vt_white,,4/4/2023,12.36,,Order Fulfilled
AAA113278,1,vpolo,afre6980,4/4/2023,15.45,,Order Fulfilled
AAA113278,2,ph_black,afre6980,4/4/2023,28.28,,Order Fulfilled
AAA113278,3,ot_black,afre6980,4/4/2023,9.12,odis,Order Fulfilled
AAA113279,1,oh_black,,4/4/2023,26.6,,Order Fulfilled
AAA113280,1,vt_black,,4/4/2023,12.36,,Order Fulfilled
AAA113280,2,ot_grey,,4/4/2023,11.4,,Order Fulfilled
AAA113280,3,ot_grey,,4/4/2023,5.7,2f3,Order Fulfilled
AAA113281,1,vpolo,,4/4/2023,15.45,,Order Fulfilled
AAA113281,2,oh_grey,,4/4/2023,26.6,,Order Fulfilled
AAA113282,1,ojean,,4/4/2023,33.25,,Order Fulfilled
AAA113283,1,opolo,,4/4/2023,14.25,,Order Fulfilled
AAA113283,2,oh_black,,4/4/2023,26.6,,Order Fulfilled
AAA113283,3,oh_white,,4/4/2023,26.6,,Order Fulfilled
AAA113284,1,oh_grey,,4/4/2023,26.6,,Order Fulfilled
AAA113284,2,pt_black,,4/4/2023,12.12,,Order Fulfilled
AAA113284,3,pt_white,,4/4/2023,12.12,,Order Fulfilled
AAA113285,1,ot_white,,4/4/2023,11.4,,Order Fulfilled
AAA113285,2,pt_grey,,4/4/2023,12.12,,Order Fulfilled
AAA113285,3,ph_white,,4/4/2023,14.14,2f3,Order Fulfilled
AAA113286,1,ot_grey,,4/4/2023,11.4,,Order Fulfilled
AAA113286,2,vh_white,,4/4/2023,28.84,,Order Fulfilled
AAA113286,3,ot_black,,4/4/2023,11.4,,Order Fulfilled
AAA113287,1,ojean,,4/4/2023,33.25,,Order Fulfilled
AAA113287,2,pjean,,4/4/2023,35.35,,Order Fulfilled
AAA113288,1,opolo,,4/4/2023,14.25,,Order Fulfilled
AAA113289,1,vt_white,,4/4/2023,12.36,,Order Fulfilled
AAA113289,2,vpolo,,4/4/2023,15.45,,Order Fulfilled
AAA113289,3,pt_white,,4/4/2023,12.12,,Order Fulfilled
AAA113290,1,vpolo,,4/4/2023,15.45,,Order Fulfilled
AAA113291,1,oh_white,vort5693,4/4/2023,21.28,odis,Order Fulfilled
AAA113291,2,ph_black,vort5693,4/4/2023,28.28,,Order Fulfilled
AAA113291,3,pt_grey,vort5693,4/4/2023,12.12,,Order Fulfilled
AAA113292,1,ph_white,swan2458,4/4/2023,28.28,,Order Fulfilled
AAA113292,2,oh_black,swan2458,4/4/2023,21.28,odis,Order Fulfilled
AAA113293,1,pt_grey,sbro1792,4/4/2023,12.12,,Order Fulfilled
AAA113294,1,ot_white,,4/4/2023,11.4,,Order Fulfilled
AAA113295,1,ojean,jsny9839,4/4/2023,23.94,"10%pm, odis",Order Fulfilled
AAA113296,1,ojean,,4/4/2023,33.25,,Order Fulfilled
AAA113296,2,ph_black,,4/4/2023,24.04,15%h,Order Fulfilled
AAA113296,3,ph_white,,4/4/2023,24.04,15%h,Order Fulfilled
AAA113297,1,opolo,,4/4/2023,14.25,,Order Fulfilled
AAA113297,2,oh_black,,4/4/2023,26.6,,Order Fulfilled
AAA113298,1,pjean,jwoo5097,4/4/2023,31.82,10%pm,Order Fulfilled
AAA113298,2,ppolo,jwoo5097,4/4/2023,15.15,,Order Fulfilled
AAA113298,3,ot_grey,jwoo5097,4/4/2023,9.12,odis,Order Fulfilled
AAA113299,1,ot_white,,4/4/2023,11.4,,Order Fulfilled
AAA113300,1,ot_white,,4/4/2023,11.4,,Order Fulfilled
AAA113300,2,opolo,,4/4/2023,14.25,,Order Fulfilled
AAA113301,1,vt_black,bgue1672,4/4/2023,12.36,,Order Fulfilled
AAA113301,2,opolo,bgue1672,4/4/2023,11.4,odis,Order Fulfilled
AAA113301,3,pt_black,bgue1672,4/4/2023,12.12,,Order Fulfilled
AAA113301,4,pjean,bgue1672,4/4/2023,15.91,"10%pm, 2f3",Order Fulfilled
AAA113302,1,oh_white,,4/4/2023,26.6,,Order Fulfilled
AAA113302,2,vt_grey,,4/4/2023,12.36,,Order Fulfilled
AAA113303,1,oh_white,,4/4/2023,26.6,,Order Fulfilled
AAA113304,1,vpolo,,4/4/2023,15.45,,Order Fulfilled
AAA113305,1,ot_white,,4/4/2023,11.4,,Order Fulfilled
AAA113306,1,oh_grey,sjen8145,4/4/2023,21.28,odis,Order Fulfilled
AAA113307,1,vt_white,ccol3957,4/4/2023,12.36,,Order Fulfilled
AAA113308,1,pt_white,,4/4/2023,12.12,,Order Fulfilled
AAA113309,1,pjean,lsan5446,4/4/2023,31.82,10%pm,Order Fulfilled
AAA113310,1,vt_grey,,4/4/2023,12.36,,Order Fulfilled
AAA113311,1,ppolo,,4/4/2023,15.15,,Order Fulfilled
AAA113312,1,opolo,,4/4/2023,14.25,,Order Fulfilled
AAA113313,1,ot_black,stay9811,4/4/2023,9.12,odis,Order Fulfilled
AAA113313,2,pt_white,stay9811,4/4/2023,12.12,,Order Fulfilled
AAA113314,1,opolo,,4/4/2023,14.25,,Order Fulfilled
AAA113315,1,opolo,,4/4/2023,14.25,,Order Fulfilled
AAA113316,1,vt_black,cbur2657,4/4/2023,12.36,,Order Fulfilled
AAA113317,1,ot_grey,,4/4/2023,11.4,,Order Fulfilled
AAA113318,1,vt_black,sobr1847,4/4/2023,12.36,,Order Fulfilled
AAA113319,1,vjean,shan6887,4/4/2023,32.45,10%pm,Order Fulfilled
AAA113320,1,pt_white,wrob9300,4/4/2023,12.12,,Order Fulfilled
AAA113321,1,ojean,,4/4/2023,33.25,,Order Fulfilled
AAA113322,1,ot_grey,,4/4/2023,11.4,,Order Fulfilled
AAA113322,2,vt_grey,,4/4/2023,12.36,,Order Fulfilled
AAA113323,1,oh_black,,4/4/2023,26.6,,Order Fulfilled
AAA113324,1,vt_black,,4/4/2023,12.36,,Order Fulfilled
AAA113325,1,ot_black,,4/4/2023,11.4,,Order Fulfilled
AAA113325,2,pt_black,,4/4/2023,12.12,,Order Fulfilled
AAA113325,3,opolo,,4/4/2023,7.12,2f3,Order Fulfilled
AAA113326,1,pt_grey,,4/4/2023,12.12,,Order Fulfilled
AAA113326,2,pt_white,,4/4/2023,12.12,,Order Fulfilled
AAA113326,3,ojean,,4/4/2023,16.62,2f3,Order Fulfilled
AAA113327,1,ot_black,,4/4/2023,11.4,,Order Fulfilled
AAA113328,1,ot_black,,4/4/2023,11.4,,Order Fulfilled
AAA113329,1,opolo,,4/4/2023,14.25,,Order Fulfilled
AAA113330,1,ppolo,cmar8996,4/4/2023,15.15,,Order Fulfilled
AAA113330,2,ph_black,cmar8996,4/4/2023,28.28,,Order Fulfilled
AAA113330,3,pt_grey,cmar8996,4/4/2023,12.12,,Order Fulfilled
AAA113330,4,vt_white,cmar8996,4/4/2023,12.36,,Order Fulfilled
AAA113330,5,opolo,cmar8996,4/4/2023,5.7,"odis, 2f3",Order Fulfilled
AAA113331,1,opolo,pgue2126,4/4/2023,11.4,odis,Order Fulfilled
AAA113332,1,oh_grey,,4/4/2023,26.6,,Order Fulfilled
AAA113333,1,ojean,aweb1774,4/4/2023,23.94,"10%pm, odis",Order Fulfilled
AAA113333,2,pt_black,aweb1774,4/4/2023,12.12,,Order Fulfilled
AAA113333,3,vt_white,aweb1774,4/4/2023,12.36,,Order Fulfilled
AAA113334,1,pt_black,smor9956,4/4/2023,12.12,,Order Fulfilled
AAA113334,2,ppolo,smor9956,4/4/2023,15.15,,Order Fulfilled
AAA113334,3,pt_grey,smor9956,4/4/2023,12.12,,Order Fulfilled
AAA113335,1,vt_grey,lweb8308,4/4/2023,12.36,,Order Fulfilled
AAA113335,2,vt_white,lweb8308,4/4/2023,12.36,,Order Fulfilled
AAA113336,1,vjean,,4/4/2023,36.05,,Order Fulfilled
AAA113337,1,vh_grey,,4/4/2023,28.84,,Order Fulfilled
AAA113338,1,vt_grey,,4/4/2023,12.36,,Order Fulfilled
AAA113338,2,vt_grey,,4/4/2023,12.36,,Order Fulfilled
AAA113338,3,ot_white,,4/4/2023,5.7,2f3,Order Fulfilled
AAA113339,1,opolo,mmar4707,4/4/2023,11.4,odis,Order Fulfilled
AAA113340,1,oh_grey,,4/4/2023,26.6,,Order Fulfilled
AAA113341,1,ppolo,mdun1629,4/4/2023,15.15,,Order Fulfilled
AAA113342,1,opolo,,4/4/2023,14.25,,Order Fulfilled
AAA113343,1,ot_black,,4/4/2023,11.4,,Order Fulfilled
AAA113344,1,vh_grey,amat7917,4/4/2023,28.84,,Order Fulfilled
AAA113345,1,ot_black,,4/4/2023,11.4,,Order Fulfilled
AAA113346,1,opolo,vram2665,4/4/2023,11.4,odis,Order Fulfilled
AAA113347,1,ot_white,,4/4/2023,11.4,,Order Fulfilled
AAA113348,1,ot_white,,4/4/2023,11.4,,Order Fulfilled
AAA113349,1,ot_grey,mort9362,4/4/2023,9.12,odis,Order Fulfilled
AAA113350,1,opolo,rpac4940,4/4/2023,11.4,odis,Order Fulfilled
AAA113351,1,vt_grey,,4/4/2023,12.36,,Order Fulfilled
AAA113352,1,vt_grey,,4/4/2023,12.36,,Order Fulfilled
AAA113352,2,oh_white,,4/4/2023,26.6,,Order Fulfilled
AAA113352,3,vt_grey,,4/4/2023,12.36,,Order Fulfilled
AAA113353,1,oh_black,cgal2722,4/4/2023,21.28,odis,Order Fulfilled
AAA113353,2,pt_grey,cgal2722,4/4/2023,12.12,,Order Fulfilled
AAA113354,1,pjean,,4/4/2023,35.35,,Order Fulfilled
AAA113354,2,ot_grey,,4/4/2023,11.4,,Order Fulfilled
AAA113354,3,ot_black,,4/4/2023,11.4,,Order Fulfilled
AAA113355,1,ot_black,,4/4/2023,11.4,,Order Fulfilled
AAA113356,1,vt_white,,4/4/2023,12.36,,Order Fulfilled
AAA113356,2,ot_black,,4/4/2023,11.4,,Order Fulfilled
AAA113356,3,opolo,,4/4/2023,7.12,2f3,Order Fulfilled
AAA113357,1,vt_white,,4/4/2023,12.36,,Order Fulfilled
AAA113357,2,vt_grey,,4/4/2023,12.36,,Order Fulfilled
AAA113357,3,ot_grey,,4/4/2023,5.7,2f3,Order Fulfilled
AAA113358,1,vjean,,4/4/2023,36.05,,Order Fulfilled
AAA113359,1,ojean,,4/4/2023,33.25,,Order Fulfilled
AAA113360,1,ot_black,,4/4/2023,11.4,,Order Fulfilled
AAA113361,1,ot_grey,,4/4/2023,11.4,,Order Fulfilled
AAA113361,2,ot_black,,4/4/2023,11.4,,Order Fulfilled
AAA113361,3,vjean,,4/4/2023,18.02,2f3,Order Fulfilled
AAA113362,1,pt_white,,4/4/2023,12.12,,Order Fulfilled
AAA113363,1,ph_black,amed3229,4/4/2023,24.04,15%h,Order Fulfilled
AAA113363,2,vjean,amed3229,4/4/2023,32.45,10%pm,Order Fulfilled
AAA113363,3,oh_white,amed3229,4/4/2023,18.09,"15%h, odis",Order Fulfilled
AAA113364,1,ojean,,4/4/2023,33.25,,Order Fulfilled
AAA113365,1,ph_black,,4/4/2023,28.28,,Order Fulfilled
AAA113365,2,pt_black,,4/4/2023,12.12,,Order Fulfilled
AAA113365,3,vt_white,,4/4/2023,12.36,,Order Fulfilled
AAA113366,1,ot_white,,4/4/2023,11.4,,Order Fulfilled
AAA113367,1,ot_grey,,4/4/2023,11.4,,Order Fulfilled
AAA113368,1,ot_grey,,4/4/2023,11.4,,Order Fulfilled
