timestamp,household_usage,kitchen,heating,laundry
2/14/2023 5:00,0.289166667,0,0,0.316666667
2/14/2023 6:00,1.635133333,0,10.31666667,0.516666667
2/14/2023 7:00,2.7165,0.3,17.41666667,0
2/14/2023 8:00,2.548633333,9.316666667,17.35,0.533333333
2/14/2023 9:00,1.906,9.35,17.45,0.166666667
2/14/2023 10:00,1.3256,0,17.55,0
2/14/2023 11:00,1.910066667,0,17.83333333,2.966666667
2/14/2023 12:00,3.451266667,16.33333333,17.85,3.266666667
2/14/2023 13:00,2.4897,1.85,17.81666667,0
2/14/2023 14:00,2.430233333,0,18.06666667,0.783333333
2/14/2023 15:00,4.364133333,0,17.63333333,31.61666667
2/14/2023 16:00,2.181033333,0,1.55,17.75
2/14/2023 17:00,0.978566667,0,0,0.366666667
2/14/2023 18:00,2.4165,0,0,0.116666667
2/14/2023 19:00,2.329733333,0,0,1.15
2/14/2023 20:00,1.819833333,0.366666667,6.483333333,0
2/14/2023 21:00,3.397366667,8.516666667,15.66666667,0
2/14/2023 22:00,1.586666667,8.883333333,0,0.716666667
2/14/2023 23:00,0.340066667,0,0,0.433333333
2/15/2023 0:00,0.420033333,0,0,0
2/15/2023 1:00,0.404366667,0,0,0
2/15/2023 2:00,0.3647,0,0,1.066666667
2/15/2023 3:00,0.314466667,0,0,0
2/15/2023 4:00,0.292433333,0,0,0
2/15/2023 5:00,1.0678,0,11.86666667,0.616666667
2/15/2023 6:00,1.686566667,0,10.31666667,0.4
2/15/2023 7:00,2.329833333,0,17.5,0
2/15/2023 8:00,1.4504,0,17.53333333,0
2/15/2023 9:00,1.434466667,0,17.66666667,1
2/15/2023 10:00,1.3697,0,17.58333333,0
2/15/2023 11:00,1.3831,0,17.7,0
2/15/2023 12:00,1.423633333,0,17.8,0.616666667
2/15/2023 13:00,1.067166667,0,12.28333333,0.416666667
2/15/2023 14:00,0.326766667,0,0,0
2/15/2023 15:00,0.3211,0,0,0
2/15/2023 16:00,0.460533333,0,0,1.033333333
2/15/2023 17:00,0.415466667,0,0,0
2/15/2023 18:00,1.777533333,0,5.85,6.983333333
2/15/2023 19:00,4.1108,0,17.06666667,18.26666667
2/15/2023 20:00,3.617766667,0,17.18333333,7.216666667
2/15/2023 21:00,2.9623,0,17.23333333,0.6
2/15/2023 22:00,2.424133333,0,17.98333333,0.066666667
2/15/2023 23:00,1.664033333,0,18.23333333,1.1
2/16/2023 0:00,1.5622,0,17.91666667,0
2/16/2023 1:00,0.825866667,0,5.816666667,0
2/16/2023 2:00,0.531066667,0,0,0.633333333
2/16/2023 3:00,0.500633333,0,0,0.466666667
2/16/2023 4:00,0.490366667,0,0,0
2/16/2023 5:00,0.582233333,0,0.7,0
2/16/2023 6:00,3.326466667,9.766666667,17.88333333,1.05
2/16/2023 7:00,2.419866667,9.366666667,1.166666667,0
2/16/2023 8:00,0.335,0,0,0
2/16/2023 9:00,0.343966667,0,0,0.35
2/16/2023 10:00,0.3553,0,0,0.7
2/16/2023 11:00,0.989366667,0,11.26666667,0
2/16/2023 12:00,0.332733333,0,0.15,0
2/16/2023 13:00,0.364933333,0,0,0.833333333
2/16/2023 14:00,0.3291,0,0,0.233333333
2/16/2023 15:00,0.325233333,0,0,0
2/16/2023 16:00,0.3426,0,0,0.166666667
2/16/2023 17:00,0.412766667,0,0,0.933333333
2/16/2023 18:00,1.410133333,0,3.133333333,0
2/16/2023 19:00,3.129733333,0,16.98333333,0.7
2/16/2023 20:00,2.8264,0,17,7.783333333
2/16/2023 21:00,2.795133333,0,17.28333333,0.35
2/16/2023 22:00,2.036633333,0,17.63333333,0
2/16/2023 23:00,1.807733333,0,17.88333333,0.116666667
2/17/2023 0:00,1.513633333,0,17.75,1
2/17/2023 1:00,1.1187,0,13.95,0
2/17/2023 2:00,0.2872,0,0,0
2/17/2023 3:00,0.3238,0,0,0.733333333
2/17/2023 4:00,0.314333333,0,0,0.383333333
2/17/2023 5:00,0.479866667,0,0,0
2/17/2023 6:00,0.487133333,0,0,0
2/17/2023 7:00,0.973366667,0,0,1.116666667
2/17/2023 8:00,2.610333333,0,16.01666667,15.45
2/17/2023 9:00,2.065433333,0,17.51666667,11.43333333
2/17/2023 10:00,0.813533333,0,7.516666667,1.483333333
2/17/2023 11:00,0.286133333,0,0,0.15
2/17/2023 12:00,0.4473,0,0,0.166666667
2/17/2023 13:00,2.270233333,9.033333333,12.38333333,1.333333333
2/17/2023 14:00,1.6168,9.3,3.166666667,0.3
2/17/2023 15:00,1.802166667,0,11.36666667,0.15
2/17/2023 16:00,0.569,0,1,0.7
2/17/2023 17:00,0.4366,0,0,0.833333333
2/17/2023 18:00,1.097066667,0,1.683333333,0
2/17/2023 19:00,2.694433333,0,16.93333333,0.066666667
2/17/2023 20:00,1.874066667,0,0,1.05
2/17/2023 21:00,2.750566667,11.08333333,0,0
2/17/2023 22:00,3.848266667,0,0,0
2/17/2023 23:00,3.935233333,0,0,0.75
2/18/2023 0:00,4.465,10.58333333,12.88333333,0.366666667
2/18/2023 1:00,3.888366667,10.51666667,14.96666667,0
2/18/2023 2:00,2.414,0.016666667,0,0.15
2/18/2023 3:00,1.375366667,0,0,0.933333333
2/18/2023 4:00,0.304766667,0,0,0
2/18/2023 5:00,0.842666667,0,0,0
2/18/2023 6:00,3.590266667,0,9.166666667,0.816666667
2/18/2023 7:00,2.423933333,0,0.15,0.266666667
2/18/2023 8:00,3.395966667,0,8.216666667,0
2/18/2023 9:00,3.4226,0,17.4,0.316666667
2/18/2023 10:00,4.200566667,4.983333333,17.16666667,7.25
2/18/2023 11:00,2.4564,11.18333333,17.51666667,0
2/18/2023 12:00,3.660933333,0,17.21666667,36.61666667
2/18/2023 13:00,3.336933333,0,17.45,24.63333333
2/18/2023 14:00,3.545933333,0,17.78333333,31.43333333
2/18/2023 15:00,1.6473,0,17.73333333,1.533333333
2/18/2023 16:00,2.161366667,0,4,22.45
2/18/2023 17:00,2.142666667,9.316666667,11.6,1.45
2/18/2023 18:00,3.401366667,20.38333333,2.483333333,0.75
2/18/2023 19:00,3.946033333,18.65,12.76666667,0.15
2/18/2023 20:00,3.400866667,7.516666667,17.05,0.766666667
2/18/2023 21:00,2.628333333,8.633333333,3.266666667,1.183333333
2/18/2023 22:00,0.7909,0,0,1.166666667
2/18/2023 23:00,0.386833333,0,0,1.15
2/19/2023 0:00,0.366666667,0,0,1.133333333
2/19/2023 1:00,0.841533333,0,8.416666667,0.516666667
2/19/2023 2:00,0.303766667,0,0,0
2/19/2023 3:00,0.3525,0,0,0.633333333
2/19/2023 4:00,0.333166667,0,0,0.8
2/19/2023 5:00,0.3123,0,0,0
2/19/2023 6:00,1.3919,0,10.65,0.05
2/19/2023 7:00,1.9478,0,17.35,1.183333333
2/19/2023 8:00,1.6239,0,17.35,0
2/19/2023 9:00,1.3547,0,17.26666667,0
2/19/2023 10:00,1.425766667,0,17.08333333,0.8
2/19/2023 11:00,1.399566667,0,17.43333333,0.4
2/19/2023 12:00,1.807166667,0,17.48333333,0
2/19/2023 13:00,0.987966667,0,11.2,0.166666667
2/19/2023 14:00,0.345666667,0,0,1.066666667
2/19/2023 15:00,0.296533333,0,0,0
2/19/2023 16:00,0.328366667,0,0,0
2/19/2023 17:00,0.579266667,0,1.65,0.683333333
2/19/2023 18:00,3.410666667,0,16.78333333,10.76666667
2/19/2023 19:00,4.263566667,7.883333333,16.41666667,9
2/19/2023 20:00,3.9734,0.216666667,16.86666667,19.21666667
2/19/2023 21:00,3.657866667,14.58333333,17.21666667,1.25
2/19/2023 22:00,2.638333333,4.55,14.91666667,0.166666667
2/19/2023 23:00,2.5012,0,0,0.5
2/20/2023 0:00,2.488733333,0,0,1.016666667
2/20/2023 1:00,2.396466667,0,0,0.166666667
2/20/2023 2:00,2.444566667,0,0,0.166666667
2/20/2023 3:00,2.847333333,0,6.183333333,1.3
2/20/2023 4:00,2.666266667,0,5.483333333,0
2/20/2023 5:00,2.363466667,0,0,0
2/20/2023 6:00,2.8587,0,1.583333333,0.7
2/20/2023 7:00,4.4166,0,17.2,0.383333333
2/20/2023 8:00,3.482266667,0,17.28333333,0
2/20/2023 9:00,2.669666667,0,16.91666667,0.216666667
2/20/2023 10:00,1.766866667,0,17.38333333,0.866666667
2/20/2023 11:00,1.6853,0,17.76666667,0
2/20/2023 12:00,1.638133333,0.016666667,17.86666667,0
2/20/2023 13:00,1.948866667,8.366666667,17.48333333,0.966666667
2/20/2023 14:00,1.563933333,9.683333333,10.68333333,0.133333333
2/20/2023 15:00,0.381166667,0,0,0
2/20/2023 16:00,0.426366667,0,0,0.683333333
2/20/2023 17:00,0.4332,0,0,0
2/20/2023 18:00,1.0013,0,0,1.933333333
2/20/2023 19:00,2.0312,0,0,8.8
2/20/2023 20:00,4.4047,0.366666667,14.25,30.13333333
2/20/2023 21:00,2.803933333,7.566666667,1.8,11.66666667
2/20/2023 22:00,1.9939,8.3,0,2.483333333
2/20/2023 23:00,1.785866667,0,0,24.9
2/21/2023 0:00,0.319566667,0,0,0.616666667
2/21/2023 1:00,0.304333333,0,0,0.5
2/21/2023 2:00,0.935166667,0,10.53333333,0.7
2/21/2023 3:00,0.307433333,0,0,0.166666667
2/21/2023 4:00,0.308433333,0,0,0.816666667
2/21/2023 5:00,0.276533333,0,0,0.166666667
2/21/2023 6:00,0.615266667,0,1.383333333,0.783333333
2/21/2023 7:00,2.095733333,0,17.48333333,0.033333333
2/21/2023 8:00,1.4324,0,17.43333333,0.183333333
2/21/2023 9:00,1.338166667,0,17.35,0.416666667
2/21/2023 10:00,1.4221,0,17.48333333,0
2/21/2023 11:00,0.697666667,0,4.833333333,0.6
2/21/2023 12:00,0.804366667,0,0,0
2/21/2023 13:00,0.4357,0,0,0.6
2/21/2023 14:00,0.3365,0,0.066666667,0.016666667
2/21/2023 15:00,1.700633333,0,18.01666667,0.15
2/21/2023 16:00,1.8283,0,17.88333333,0.466666667
2/21/2023 17:00,2.038366667,5.95,17.63333333,0.216666667
2/21/2023 18:00,2.859233333,8.266666667,5.316666667,8.266666667
2/21/2023 19:00,3.020833333,0,0,10.93333333
2/21/2023 20:00,4.016133333,19.58333333,2.766666667,11.93333333
2/21/2023 21:00,2.113133333,10.31666667,9,0.616666667
2/21/2023 22:00,2.661466667,6.916666667,17.18333333,0.4
2/21/2023 23:00,2.680433333,7.75,18.1,0.283333333
2/22/2023 0:00,1.987766667,2,1.633333333,0
2/22/2023 1:00,2.345066667,0,0,0.583333333
2/22/2023 2:00,2.3484,0,0,0
2/22/2023 3:00,2.373733333,0,0,0.6
2/22/2023 4:00,2.298866667,0,0,0
2/22/2023 5:00,2.348366667,0,0,0.25
2/22/2023 6:00,3.5509,0,11.26666667,0.333333333
2/22/2023 7:00,3.963533333,0,17.13333333,0
2/22/2023 8:00,3.511333333,0,17.43333333,0.583333333
2/22/2023 9:00,1.635,0,17.51666667,0
2/22/2023 10:00,1.462733333,0,17.43333333,0.45
2/22/2023 11:00,1.5265,0,17.51666667,0.133333333
2/22/2023 12:00,1.675133333,0,17.13333333,0
2/22/2023 13:00,0.341466667,0,0,0.6
2/22/2023 14:00,0.608266667,0,0,0
2/22/2023 15:00,0.4879,0,0,0.6
2/22/2023 16:00,0.707666667,0,0,0
2/22/2023 17:00,0.702633333,0,0,0.2
2/22/2023 18:00,1.614066667,0,3.25,0.4
2/22/2023 19:00,4.490033333,0,16.51666667,6.666666667
2/22/2023 20:00,3.460833333,0.183333333,16.88333333,1.4
2/22/2023 21:00,6.363866667,11.48333333,16.31666667,32.73333333
2/22/2023 22:00,3.4999,9.816666667,17.1,0.85
2/22/2023 23:00,2.955533333,0,17.61666667,22.43333333
2/23/2023 0:00,1.016933333,0,11.26666667,1.233333333
2/23/2023 1:00,0.2963,0,0,0.166666667
2/23/2023 2:00,0.311633333,0,0,0.833333333
2/23/2023 3:00,0.279,0,0,0.166666667
2/23/2023 4:00,0.3243,0,0,0.766666667
2/23/2023 5:00,0.262733333,0,0,0.216666667
2/23/2023 6:00,0.2868,0,0,0.316666667
2/23/2023 7:00,2.339366667,0,9.083333333,0.483333333
2/23/2023 8:00,2.0058,0,17.31666667,0
2/23/2023 9:00,1.667033333,0,17.63333333,0.6
2/23/2023 10:00,1.524766667,0,16.75,0
2/23/2023 11:00,1.2568,0,11.73333333,0.6
2/23/2023 12:00,1.453733333,0,17.85,0
2/23/2023 13:00,1.5165,0,17.75,0.133333333
2/23/2023 14:00,1.403166667,0,17.73333333,0.466666667
2/23/2023 15:00,1.398633333,0,18.01666667,0
2/23/2023 16:00,1.3895,0,17.8,0.6
2/23/2023 17:00,0.715766667,0,6.833333333,0
2/23/2023 18:00,0.337466667,0,0,0.516666667
2/23/2023 19:00,0.2815,0,0,0.083333333
2/23/2023 20:00,0.309933333,0,0,0.05
2/23/2023 21:00,0.326833333,0,0,0.55
2/23/2023 22:00,0.343966667,0,0,0
2/23/2023 23:00,0.842866667,0,0,0.6
2/24/2023 0:00,0.382066667,0,0,0
2/24/2023 1:00,0.303433333,0,0,0.433333333
2/24/2023 2:00,0.2846,0,0,0.166666667
2/24/2023 3:00,1.142666667,0,14.51666667,0
2/24/2023 4:00,0.393333333,0,1.216666667,0.6
2/24/2023 5:00,0.264433333,0,0,0
2/24/2023 6:00,0.3069,0,0,0.616666667
2/24/2023 7:00,0.505133333,0,2,0
2/24/2023 8:00,2.0233,0,17.63333333,0.333333333
2/24/2023 9:00,1.786533333,0,14.25,0.283333333
2/24/2023 10:00,0.2936,0,0,0
2/24/2023 11:00,0.292733333,0,0,0.6
2/24/2023 12:00,0.2642,0,0,0
2/24/2023 13:00,0.314133333,0,0,0.616666667
2/24/2023 14:00,0.264366667,0,0,0
2/24/2023 15:00,0.284566667,0,0,0.216666667
2/24/2023 16:00,0.285433333,0,0,0.383333333
2/24/2023 17:00,0.719266667,0,7.55,0
2/24/2023 18:00,0.435733333,0,2.2,0.6
2/24/2023 19:00,0.2488,0,0,0
2/24/2023 20:00,0.281466667,0,0,0.483333333
2/24/2023 21:00,0.290033333,0,0,0.116666667
2/24/2023 22:00,0.249366667,0,0,0
2/24/2023 23:00,0.299266667,0,0,0.6
2/25/2023 0:00,0.2797,0,0,0
2/25/2023 1:00,0.294766667,0,0,0.6
2/25/2023 2:00,0.267333333,0,0,0
2/25/2023 3:00,0.744233333,0,7.783333333,0.1
2/25/2023 4:00,0.5836,0,4.916666667,0.5
2/25/2023 5:00,0.2745,0,0,0
2/25/2023 6:00,0.302233333,0,0,0.6
2/25/2023 7:00,0.2532,0,0,0
2/25/2023 8:00,0.285133333,0,0,0.166666667
2/25/2023 9:00,0.2955,0,0,0.416666667
2/25/2023 10:00,0.254666667,0,0,0
2/25/2023 11:00,0.3136,0,0,0.6
2/25/2023 12:00,0.263366667,0,0,0
2/25/2023 13:00,0.2706,0,0,0.183333333
2/25/2023 14:00,1.2028,0,14.96666667,0.4
2/25/2023 15:00,0.2662,0,0,0
2/25/2023 16:00,0.2892,0,0,0.583333333
2/25/2023 17:00,0.2649,0,0,0
2/25/2023 18:00,0.273233333,0,0,0.183333333
2/25/2023 19:00,0.281666667,0,0,0.4
2/25/2023 20:00,0.2682,0,0,0
2/25/2023 21:00,0.300933333,0,0,0.583333333
2/25/2023 22:00,0.253933333,0,0,0
2/25/2023 23:00,0.278833333,0,0,0.166666667
2/26/2023 0:00,0.538566667,0,3.966666667,0.4
2/26/2023 1:00,0.9474,0,11.51666667,0
2/26/2023 2:00,0.2965,0,0,0.583333333
2/26/2023 3:00,0.268533333,0,0,0
2/26/2023 4:00,0.2619,0,0,0.133333333
2/26/2023 5:00,0.279533333,0,0,0.433333333
2/26/2023 6:00,0.284366667,0,0,0
2/26/2023 7:00,0.287933333,0,0,0.566666667
2/26/2023 8:00,0.2488,0,0,0
2/26/2023 9:00,0.276633333,0,0,0.083333333
2/26/2023 10:00,0.2771,0,0,0.483333333
2/26/2023 11:00,0.772733333,0,8.466666667,0
2/26/2023 12:00,0.756766667,0,7.433333333,0.583333333
2/26/2023 13:00,0.2626,0,0,0
2/26/2023 14:00,0.2633,0,0,0.033333333
2/26/2023 15:00,0.302766667,0,0,0.533333333
2/26/2023 16:00,0.273933333,0,0,0
2/26/2023 17:00,0.29,0,0,0.566666667
2/26/2023 18:00,0.264833333,0,0,0
2/26/2023 19:00,0.262766667,0,0,0
2/26/2023 20:00,0.281033333,0,0,0.566666667
2/26/2023 21:00,0.2673,0,0,0
2/26/2023 22:00,0.906666667,0,10.03333333,0.55
2/26/2023 23:00,0.602766667,0,5.75,0
2/27/2023 0:00,0.259066667,0,0,0
2/27/2023 1:00,0.311133333,0,0,0.566666667
2/27/2023 2:00,0.260866667,0,0,0
2/27/2023 3:00,0.289666667,0,0,0.566666667
2/27/2023 4:00,0.2766,0,0,0
2/27/2023 5:00,0.2501,0,0,0
2/27/2023 6:00,0.292266667,0,0,0.55
2/27/2023 7:00,0.2797,0,0,0
2/27/2023 8:00,0.284333333,0,0,0.483333333
2/27/2023 9:00,1.112133333,0,14.21666667,0.083333333
2/27/2023 10:00,0.375033333,0,1.683333333,0
2/27/2023 11:00,0.3002,0,0,0.566666667
2/27/2023 12:00,0.270366667,0,0,0
2/27/2023 13:00,0.293366667,0,0,0.333333333
2/27/2023 14:00,0.285133333,0,0,0.233333333
2/27/2023 15:00,0.2577,0,0,0
2/27/2023 16:00,0.307033333,0,0,0.583333333
2/27/2023 17:00,0.282833333,0,0,0
2/27/2023 18:00,0.2679,0,0,0.2
2/27/2023 19:00,0.3107,0,0.5,0.366666667
2/27/2023 20:00,1.2159,0,15.66666667,0
2/27/2023 21:00,0.294533333,0,0,0.583333333
2/27/2023 22:00,0.267566667,0,0,0
2/27/2023 23:00,0.291066667,0,0,0.116666667
2/28/2023 0:00,0.291033333,0,0,0.45
2/28/2023 1:00,0.2592,0,0,0
2/28/2023 2:00,0.319833333,0,0,0.583333333
2/28/2023 3:00,0.2714,0,0,0
2/28/2023 4:00,0.261733333,0,0,0.05
2/28/2023 5:00,0.2979,0,0,0.533333333
2/28/2023 6:00,0.3468,0,1.266666667,0
2/28/2023 7:00,1.2055,0,15.16666667,0.566666667
2/28/2023 8:00,0.2634,0,0,0
2/28/2023 9:00,0.270866667,0,0,0
2/28/2023 10:00,0.29,0,0,0.583333333
2/28/2023 11:00,0.2526,0,0,0
2/28/2023 12:00,0.3168,0,0,0.583333333
2/28/2023 13:00,0.2626,0,0,0
2/28/2023 14:00,0.2525,0,0,0
2/28/2023 15:00,0.300833333,0,0,0.583333333
2/28/2023 16:00,0.268633333,0,0,0
2/28/2023 17:00,0.3037,0,0,0.55
2/28/2023 18:00,1.250033333,0,16.45,0.033333333
2/28/2023 19:00,0.2685,0,0,0
2/28/2023 20:00,0.285966667,0,0,0.566666667
2/28/2023 21:00,0.257166667,0,0,0
2/28/2023 22:00,0.315033333,0,0,0.516666667
2/28/2023 23:00,0.267533333,0,0,0.066666667
3/1/2023 0:00,0.257166667,0,0,0
3/1/2023 1:00,0.308066667,0,0,0.583333333
3/1/2023 2:00,0.277066667,0,0,0
3/1/2023 3:00,0.2866,0,0,0.466666667
3/1/2023 4:00,0.2723,0,0,0.116666667
3/1/2023 5:00,1.169,0,14.88333333,0
3/1/2023 6:00,0.365133333,0,1.283333333,0.583333333
3/1/2023 7:00,0.263166667,0,0,0
3/1/2023 8:00,0.2912,0,0,0.35
3/1/2023 9:00,0.274866667,0,0,0.233333333
3/1/2023 10:00,0.251733333,0,0,0
3/1/2023 11:00,0.298233333,0,0,0.583333333
3/1/2023 12:00,0.275366667,0,0,0
3/1/2023 13:00,0.2697,0,0,0.233333333
3/1/2023 14:00,0.279533333,0,0,0.35
3/1/2023 15:00,0.275733333,0,0,0
3/1/2023 16:00,1.243733333,0,15.83333333,0.566666667
3/1/2023 17:00,0.318866667,0,1,0
3/1/2023 18:00,0.2785,0,0,0.15
3/1/2023 19:00,0.2785,0,0,0.433333333
3/1/2023 20:00,0.250133333,0,0,0
3/1/2023 21:00,0.309833333,0,0,0.583333333
3/1/2023 22:00,0.267866667,0,0,0
3/1/2023 23:00,0.263766667,0,0,0.033333333
3/2/2023 0:00,0.2861,0,0,0.533333333
3/2/2023 1:00,0.283666667,0,0,0
3/2/2023 2:00,0.291033333,0,0,0.566666667
3/2/2023 3:00,0.853033333,0,9.983333333,0
3/2/2023 4:00,0.6476,0,6.3,0
3/2/2023 5:00,0.292766667,0,0,0.566666667
3/2/2023 6:00,0.262233333,0,0,0
3/2/2023 7:00,0.2949,0,0,0.5
3/2/2023 8:00,0.269366667,0,0,0.066666667
3/2/2023 9:00,0.250233333,0,0,0
3/2/2023 10:00,0.297266667,0,0,0.566666667
3/2/2023 11:00,0.273833333,0,0,0
3/2/2023 12:00,0.273733333,0,0,0.316666667
3/2/2023 13:00,0.265,0,0,0.25
3/2/2023 14:00,0.933033333,0,10.95,0
3/2/2023 15:00,0.639166667,0,5.583333333,0.566666667
3/2/2023 16:00,0.251966667,0,0,0
3/2/2023 17:00,0.2726,0,0,0.183333333
3/2/2023 18:00,0.2824,0,0,0.383333333
3/2/2023 19:00,0.256633333,0,0,0
3/2/2023 20:00,0.291433333,0,0,0.583333333
3/2/2023 21:00,0.271733333,0,0,0
3/2/2023 22:00,0.259,0,0,0.033333333
3/2/2023 23:00,0.296066667,0,0,0.55
3/3/2023 0:00,0.2918,0,0,0
3/3/2023 1:00,0.879533333,0,9.583333333,0.583333333
3/3/2023 2:00,0.668966667,0,6.833333333,0
3/3/2023 3:00,0.281333333,0,0,0
3/3/2023 4:00,0.312766667,0,0,0.583333333
3/3/2023 5:00,0.257266667,0,0,0
3/3/2023 6:00,0.311333333,0,0,0.583333333
3/3/2023 7:00,0.288933333,0,0,0
3/3/2023 8:00,0.2625,0,0,0
3/3/2023 9:00,0.306966667,0,0,0.583333333
3/3/2023 10:00,0.2825,0,0,0
3/3/2023 11:00,0.296666667,0,0,0.566666667
3/3/2023 12:00,0.643733333,0,6.166666667,0
3/3/2023 13:00,0.902033333,0,10.25,0.05
3/3/2023 14:00,0.306766667,0,0,0.533333333
3/3/2023 15:00,0.268366667,0,0,0
3/3/2023 16:00,0.315833333,0,0,0.583333333
3/3/2023 17:00,0.278033333,0,0,0
3/3/2023 18:00,0.370866667,0,0,0.316666667
3/3/2023 19:00,1.538566667,0,0,0.283333333
3/3/2023 20:00,1.813566667,0,14.66666667,0
3/3/2023 21:00,1.484033333,0,17.55,0.566666667
3/3/2023 22:00,0.968166667,0,11.56666667,0
3/3/2023 23:00,0.3215,0,0,0.55
3/4/2023 0:00,0.260033333,0,0,0.033333333
3/4/2023 1:00,0.2666,0,0,0
3/4/2023 2:00,0.3192,0,0,0.583333333
3/4/2023 3:00,0.255233333,0,0,0
3/4/2023 4:00,0.302666667,0,0,0.566666667
3/4/2023 5:00,0.2849,0,0,0
3/4/2023 6:00,0.678,0,6.733333333,0.083333333
3/4/2023 7:00,0.668266667,0,6.133333333,0.483333333
3/4/2023 8:00,0.2836,0,0,0
3/4/2023 9:00,0.305333333,0,0,0.583333333
3/4/2023 10:00,0.2676,0,0,0
3/4/2023 11:00,0.295033333,0,0,0.216666667
3/4/2023 12:00,0.294133333,0,0,0.366666667
3/4/2023 13:00,1.342866667,0,13.15,0
3/4/2023 14:00,0.457133333,0,0.466666667,0.583333333
3/4/2023 15:00,1.903466667,0,17.88333333,6.033333333
3/4/2023 16:00,3.3447,0,17.63333333,27.03333333
3/4/2023 17:00,4.087166667,14.75,17.35,15.9
3/4/2023 18:00,4.106133333,0.066666667,17.01666667,22.7
3/4/2023 19:00,5.432133333,9.75,16.85,28.03333333
3/4/2023 20:00,4.0962,0.033333333,17.01666667,13.41666667
3/4/2023 21:00,3.9417,0,13.13333333,24.91666667
3/4/2023 22:00,1.335,0,13.36666667,3.033333333
3/4/2023 23:00,0.3179,0,0.066666667,0.616666667
3/5/2023 0:00,0.3466,0,0,0.733333333
3/5/2023 1:00,0.281966667,0,0,0.3
3/5/2023 2:00,0.304366667,0,0,0.483333333
3/5/2023 3:00,0.3086,0,0,0.516666667
3/5/2023 4:00,0.279966667,0,0,0.183333333
3/5/2023 5:00,0.316933333,0,0,0.683333333
3/5/2023 6:00,1.5366,0,13.71666667,0
3/5/2023 7:00,3.926133333,0,17.23333333,31.13333333
3/5/2023 8:00,1.9044,9,17.3,0.233333333
3/5/2023 9:00,1.891766667,8.733333333,17.41666667,0.95
3/5/2023 10:00,1.3841,0,17.65,0.483333333
3/5/2023 11:00,1.3662,0,17.81666667,0.25
3/5/2023 12:00,0.721533333,0,5.833333333,0.733333333
3/5/2023 13:00,1.105433333,0,8.666666667,0.166666667
3/5/2023 14:00,2.5973,0,12.65,22.58333333
3/5/2023 15:00,1.6635,0,0,22.35
3/5/2023 16:00,2.508033333,19.86666667,0,10.81666667
3/5/2023 17:00,2.7113,0.05,0,38.81666667
3/5/2023 18:00,3.356533333,6.783333333,8.4,12.88333333
3/5/2023 19:00,5.6449,23.58333333,2.333333333,25.6
3/5/2023 20:00,4.205433333,10.46666667,0,28.48333333
3/5/2023 21:00,3.5115,7.883333333,12.23333333,2.716666667
3/5/2023 22:00,2.179566667,9.083333333,15.85,0.383333333
3/5/2023 23:00,0.2862,0,0,0.333333333
3/6/2023 0:00,0.289566667,0,0,0.183333333
3/6/2023 1:00,0.276833333,0,0,0.466666667
3/6/2023 2:00,0.2863,0,0,0
3/6/2023 3:00,0.283166667,0,0,0.633333333
3/6/2023 4:00,0.270033333,0,0,0
3/6/2023 5:00,0.286,0,0,0.633333333
3/6/2023 6:00,1.6043,0,9.616666667,0
3/6/2023 7:00,2.5235,0,17.53333333,0.8
3/6/2023 8:00,1.236633333,0,11.33333333,1.5
3/6/2023 9:00,0.865,0,0,1.45
3/6/2023 10:00,0.856366667,0,0,1.416666667
3/6/2023 11:00,0.699166667,0,0,1.433333333
3/6/2023 12:00,0.4595,0,0,1.416666667
3/6/2023 13:00,0.987733333,0,9.433333333,1.416666667
3/6/2023 14:00,0.400333333,0,0,1.4
3/6/2023 15:00,0.3804,0,0,1.4
3/6/2023 16:00,0.4104,0,0,1.4
3/6/2023 17:00,0.399633333,0,0,0.383333333
3/6/2023 18:00,0.7204,0,0,1.483333333
3/6/2023 19:00,1.913866667,0,9.15,1.35
3/6/2023 20:00,2.676566667,0,8.716666667,7.9
3/6/2023 21:00,1.742166667,0,7.35,1.933333333
3/6/2023 22:00,0.4897,0,0,0.4
3/6/2023 23:00,0.717433333,0,5.2,0
3/7/2023 0:00,0.667033333,0,4.616666667,0.633333333
3/7/2023 1:00,0.262,0,0,0
3/7/2023 2:00,0.306766667,0,0,0.65
3/7/2023 3:00,0.267633333,0,0,0
3/7/2023 4:00,0.2699,0,0,0.333333333
3/7/2023 5:00,0.299166667,0,0,0.283333333
3/7/2023 6:00,1.781266667,0,12.55,0
3/7/2023 7:00,1.779266667,0,17.6,0.633333333
3/7/2023 8:00,2.1682,8.866666667,17.23333333,0
3/7/2023 9:00,2.1449,9.066666667,17.2,0.616666667
3/7/2023 10:00,1.413833333,0,17.46666667,0
3/7/2023 11:00,1.694333333,0,17.76666667,0.15
3/7/2023 12:00,1.7733,0,17.7,0.45
3/7/2023 13:00,1.419833333,0,17.85,0
3/7/2023 14:00,1.422533333,0,18.11666667,0.6
3/7/2023 15:00,1.359333333,0,17.98333333,0
3/7/2023 16:00,1.405266667,0,7.666666667,9.866666667
3/7/2023 17:00,0.354533333,0,0,0.95
3/7/2023 18:00,2.5424,0,2.15,20.43333333
3/7/2023 19:00,4.852566667,0,16.83333333,32
3/7/2023 20:00,4.3651,0,16.96666667,7.45
3/7/2023 21:00,3.235533333,0,17.31666667,1.483333333
3/7/2023 22:00,2.7918,0,17.63333333,1.4
